source_key,source_full_name,md_path,history_relative,event_count,subsequent_change_count,is_write_once,first_observed_at,last_observed_at,collected_at,observed_age_days,change_span_days,days_since_last_change,median_intercommit_days,first_followup_days,active_day_count,active_month_count,total_additions,total_deletions,total_churn,subsequent_additions,subsequent_deletions,subsequent_churn,frontmatter_only_changes,body_only_changes,both_changes,non_content_changes,unknown_location_changes,human_event_count,agent_event_count,unknown_actor_event_count,subsequent_human_event_count,subsequent_agent_event_count
adoptium/api.adoptium.net:.github/workflows/production-branch-checker.md,adoptium/api.adoptium.net,.github/workflows/production-branch-checker.md,adoptium__api.adoptium.net__82186b1fa74b/history.json,2,1,0,2026-05-29T15:25:37+00:00,2026-06-01T10:55:32+00:00,2026-08-04T11:24:34+00:00,66.83260416666667,2.8124421296296296,64.02016203703704,2.8124421296296296,2.8124421296296296,2,2,356,1,357,10,1,11,0,0,1,0,0,2,0,0,1,0
adoptium/containers:.github/workflows/dockerfile-readiness.md,adoptium/containers,.github/workflows/dockerfile-readiness.md,adoptium__containers__51516492bb01/history.json,8,7,0,2026-04-24T09:28:42+00:00,2026-07-08T09:15:13+00:00,2026-08-04T11:24:35+00:00,102.08047453703703,74.99063657407407,27.089837962962964,3.982361111111111,0.9915972222222222,6,4,371,26,397,152,26,178,4,3,0,0,0,6,1,0,5,1
advanced-security/advanced-security-material:.github/workflows/codeql-version-tracker.md,advanced-security/advanced-security-material,.github/workflows/codeql-version-tracker.md,advanced-security__advanced-security-material__1d091fa7a26a/history.json,8,7,0,2026-04-21T19:12:16+00:00,2026-06-23T16:41:59+00:00,2026-08-04T11:24:37+00:00,104.67524305555555,62.895636574074075,41.77960648148148,0.021689814814814815,0.928125,3,2,190,19,209,35,19,54,2,4,1,0,0,8,0,0,7,0
advanced-security/advanced-security-material:.github/workflows/update-ghas-matrix.md,advanced-security/advanced-security-material,.github/workflows/update-ghas-matrix.md,advanced-security__advanced-security-material__91d29d523583/history.json,11,10,0,2026-03-20T20:59:58+00:00,2026-06-23T15:48:35+00:00,2026-08-04T11:24:37+00:00,136.6004513888889,94.78376157407408,41.816689814814815,0.042679398148148154,0.002384259259259259,5,3,173,18,191,78,18,96,3,6,1,0,0,11,0,0,10,0
advanced-security/generate-sbom-action:.github/workflows/security-quality-alert-fixer.md,advanced-security/generate-sbom-action,.github/workflows/security-quality-alert-fixer.md,advanced-security__generate-sbom-action__ef748576e229/history.json,9,8,0,2026-05-28T14:26:29+00:00,2026-06-12T16:02:19+00:00,2026-08-04T11:24:37+00:00,67.8737037037037,15.066550925925926,52.80715277777778,0.36494212962962963,0.0006944444444444445,5,2,86,8,94,12,8,20,7,0,1,0,0,5,4,0,5,3
agoncal/agoncal-application-vintagestore:.github/workflows/daily-repo-status.md,agoncal/agoncal-application-vintagestore,.github/workflows/daily-repo-status.md,agoncal__agoncal-application-vintagestore__acc93beb28a5/history.json,1,0,1,2026-06-22T16:29:51+00:00,2026-06-22T16:29:51+00:00,2026-08-04T11:24:34+00:00,42.78799768518518,0.0,42.78799768518518,,,1,1,58,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0
ahmadabdalla/azure-cost-calculator:.github/workflows/issue-triage-v2.md,ahmadabdalla/azure-cost-calculator,.github/workflows/issue-triage-v2.md,ahmadabdalla__azure-cost-calculator__588364ed284e/history.json,5,4,0,2026-04-10T03:31:26+00:00,2026-06-28T06:59:13+00:00,2026-08-04T11:24:35+00:00,116.32857638888889,79.14429398148148,37.18428240740741,0.3452662037037037,0.06408564814814814,2,2,185,39,224,38,39,77,1,0,3,0,0,0,5,0,0,4
ahmadabdalla/azure-cost-calculator:.github/workflows/weekly-release.md,ahmadabdalla/azure-cost-calculator,.github/workflows/weekly-release.md,ahmadabdalla__azure-cost-calculator__5cffd254edc6/history.json,22,21,0,2026-03-01T00:51:03+00:00,2026-05-22T00:27:43+00:00,2026-08-04T11:24:41+00:00,156.44002314814816,81.98379629629629,74.45622685185185,0.06045138888888889,0.049525462962962966,8,2,371,151,522,211,151,362,2,18,1,0,0,15,2,0,14,2
Alfresco/alfresco-build-tools:.github/workflows/supply-chain-review.md,Alfresco/alfresco-build-tools,.github/workflows/supply-chain-review.md,Alfresco__alfresco-build-tools__e4f917510a51/history.json,6,5,0,2026-05-28T13:55:52+00:00,2026-07-02T07:48:05+00:00,2026-08-04T11:24:35+00:00,67.89494212962963,34.74459490740741,33.15034722222222,5.077824074074074,0.8742476851851851,5,3,370,13,383,27,13,40,0,4,1,0,0,6,0,0,5,0
Alfresco/alfresco-helm-charts:.github/workflows/release-orchestrator.md,Alfresco/alfresco-helm-charts,.github/workflows/release-orchestrator.md,Alfresco__alfresco-helm-charts__d14058d84881/history.json,3,2,0,2026-06-10T13:50:37+00:00,2026-07-23T09:20:21+00:00,2026-08-04T11:24:36+00:00,54.898599537037036,42.81231481481481,12.086284722222222,21.40615740740741,1.9646064814814814,3,2,717,17,734,286,17,303,0,0,2,0,0,3,0,0,2,0
apache/cloudstack:.github/workflows/daily-repo-status.md,apache/cloudstack,.github/workflows/daily-repo-status.md,apache__cloudstack__51b924b888e1/history.json,4,3,0,2026-02-17T15:11:01+00:00,2026-06-17T18:15:03+00:00,2026-08-04T11:24:37+00:00,167.84277777777777,120.12780092592592,47.71497685185185,19.37446759259259,0.7251851851851852,4,3,65,3,68,11,3,14,2,0,1,0,0,4,0,0,3,0
apolloconfig/apollo:.github/workflows/issue-triage.md,apolloconfig/apollo,.github/workflows/issue-triage.md,apolloconfig__apollo__9ef0241e0d88/history.json,2,1,0,2026-02-10T14:07:20+00:00,2026-02-13T08:31:15+00:00,2026-08-04T11:24:36+00:00,174.88699074074074,2.766608796296296,172.12038194444443,2.766608796296296,2.766608796296296,2,1,144,0,144,16,0,16,1,0,0,0,0,2,0,0,1,0
asizikov-demos/copilot-user-level-statistics-viewer:.github/workflows/dependency-audit.md,asizikov-demos/copilot-user-level-statistics-viewer,.github/workflows/dependency-audit.md,asizikov-demos__copilot-user-level-statistics-viewer__fa1a6b690330/history.json,3,2,0,2026-02-21T12:56:04+00:00,2026-06-19T13:32:43+00:00,2026-08-04T11:24:37+00:00,163.93649305555556,118.02545138888888,45.91104166666667,59.01272569444445,0.028900462962962965,2,2,143,13,156,39,13,52,1,0,1,0,0,3,0,0,2,0
astronomer/dag-factory:.github/workflows/review-bot-prs.md,astronomer/dag-factory,.github/workflows/review-bot-prs.md,astronomer__dag-factory__832eea959c2c/history.json,3,2,0,2026-06-17T15:01:37+00:00,2026-06-23T13:35:35+00:00,2026-08-04T11:24:37+00:00,47.84930555555555,5.94025462962963,41.909050925925925,2.970127314814815,0.014293981481481482,2,1,193,6,199,10,6,16,1,1,0,0,0,1,2,0,0,2
aztfmod/terraform-provider-azurecaf:.github/workflows/contributor-welcome.md,aztfmod/terraform-provider-azurecaf,.github/workflows/contributor-welcome.md,aztfmod__terraform-provider-azurecaf__4e43ba1fca21/history.json,1,0,1,2026-03-23T08:48:57+00:00,2026-03-23T08:48:57+00:00,2026-08-04T11:24:36+00:00,134.1080902777778,0.0,134.1080902777778,,,1,1,62,0,62,0,0,0,0,0,0,0,0,1,0,0,0,0
aztfmod/terraform-provider-azurecaf:.github/workflows/issue-to-pr-agent.md,aztfmod/terraform-provider-azurecaf,.github/workflows/issue-to-pr-agent.md,aztfmod__terraform-provider-azurecaf__0d1042d640bc/history.json,2,1,0,2026-03-23T08:48:57+00:00,2026-05-14T01:36:04+00:00,2026-08-04T11:24:38+00:00,134.10811342592592,51.699386574074076,82.40872685185185,51.699386574074076,51.699386574074076,2,2,89,2,91,2,2,4,1,0,0,0,0,2,0,0,1,0
aztfmod/terraform-provider-azurecaf:.github/workflows/nightly-regression.md,aztfmod/terraform-provider-azurecaf,.github/workflows/nightly-regression.md,aztfmod__terraform-provider-azurecaf__317451c92986/history.json,4,3,0,2026-03-23T08:48:57+00:00,2026-05-14T04:01:35+00:00,2026-08-04T11:24:39+00:00,134.108125,51.800439814814816,82.30768518518518,0.08751157407407407,51.699386574074076,2,2,123,11,134,46,11,57,3,0,0,0,0,4,0,0,3,0
aztfmod/terraform-provider-azurecaf:.github/workflows/pr-review-agent.md,aztfmod/terraform-provider-azurecaf,.github/workflows/pr-review-agent.md,aztfmod__terraform-provider-azurecaf__a67c7ec65ae0/history.json,3,2,0,2026-03-23T08:48:57+00:00,2026-05-19T03:20:59+00:00,2026-08-04T11:24:38+00:00,134.10811342592592,56.77224537037037,77.33586805555555,28.386122685185185,51.71747685185185,3,2,118,8,126,36,8,44,0,0,2,0,0,3,0,0,2,0
aztfmod/terraform-provider-azurecaf:.github/workflows/release-labeler.md,aztfmod/terraform-provider-azurecaf,.github/workflows/release-labeler.md,aztfmod__terraform-provider-azurecaf__1a698fb1e09d/history.json,5,4,0,2026-03-23T09:55:10+00:00,2026-05-14T01:36:04+00:00,2026-08-04T11:24:38+00:00,134.06212962962962,51.65340277777778,82.40872685185185,0.027037037037037037,0.015578703703703704,2,2,154,17,171,31,17,48,2,0,2,0,0,5,0,0,4,0
aztfmod/terraform-provider-azurecaf:.github/workflows/release-validation.md,aztfmod/terraform-provider-azurecaf,.github/workflows/release-validation.md,aztfmod__terraform-provider-azurecaf__25a2644d7a9c/history.json,4,3,0,2026-03-23T08:48:57+00:00,2026-05-25T03:47:07+00:00,2026-08-04T11:24:41+00:00,134.10814814814816,62.79039351851852,71.31775462962963,10.949826388888889,51.699386574074076,3,2,191,19,210,127,19,146,2,0,1,0,0,4,0,0,3,0
aztfmod/terraform-provider-azurecaf:.github/workflows/weekly-azure-sync.md,aztfmod/terraform-provider-azurecaf,.github/workflows/weekly-azure-sync.md,aztfmod__terraform-provider-azurecaf__5d458392d64b/history.json,3,2,0,2026-03-23T08:48:57+00:00,2026-05-14T03:42:05+00:00,2026-08-04T11:24:39+00:00,134.108125,51.78689814814815,82.32122685185185,25.893449074074073,51.699386574074076,2,2,138,11,149,70,11,81,1,0,1,0,0,3,0,0,2,0
Azure-Samples/Legacy-Modernization-Agents:.github/workflows/documentation-audit.md,Azure-Samples/Legacy-Modernization-Agents,.github/workflows/documentation-audit.md,Azure-Samples__Legacy-Modernization-Agents__3c40b8038f6f/history.json,1,0,1,2026-02-20T12:45:54+00:00,2026-02-20T12:45:54+00:00,2026-08-04T11:24:38+00:00,164.9435648148148,0.0,164.9435648148148,,,1,1,199,0,199,0,0,0,0,0,0,0,0,1,0,0,0,0
Azure-Samples/Legacy-Modernization-Agents:.github/workflows/documentation-updater.md,Azure-Samples/Legacy-Modernization-Agents,.github/workflows/documentation-updater.md,Azure-Samples__Legacy-Modernization-Agents__86dbdeea2d66/history.json,2,1,0,2026-02-20T09:24:34+00:00,2026-02-20T09:46:17+00:00,2026-08-04T11:24:38+00:00,165.08337962962963,0.015081018518518518,165.06829861111112,0.015081018518518518,0.015081018518518518,1,1,204,13,217,22,13,35,0,0,1,0,0,2,0,0,1,0
Azure/apiops-cli:.github/workflows/doc-freshness.md,Azure/apiops-cli,.github/workflows/doc-freshness.md,Azure__apiops-cli__a8423f7c903e/history.json,2,1,0,2026-06-29T17:21:21+00:00,2026-07-02T16:23:11+00:00,2026-08-04T11:24:38+00:00,35.75228009259259,2.9596064814814813,32.79267361111111,2.9596064814814813,2.9596064814814813,2,2,265,6,271,0,6,6,1,0,0,0,0,2,0,0,1,0
Azure/apiops-cli:.github/workflows/issue-go-clarify.md,Azure/apiops-cli,.github/workflows/issue-go-clarify.md,Azure__apiops-cli__23a822b0b760/history.json,1,0,1,2026-07-02T18:23:31+00:00,2026-07-02T18:23:31+00:00,2026-08-04T11:24:38+00:00,32.7091087962963,0.0,32.7091087962963,,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Azure/apiops-cli:.github/workflows/issue-go-yes.md,Azure/apiops-cli,.github/workflows/issue-go-yes.md,Azure__apiops-cli__e4bc86b90787/history.json,1,0,1,2026-07-02T18:23:31+00:00,2026-07-02T18:23:31+00:00,2026-08-04T11:24:39+00:00,32.70912037037037,0.0,32.70912037037037,,,1,1,37,1,38,0,0,0,0,0,0,0,0,1,0,0,0,0
Azure/apiops-cli:.github/workflows/issue-triage.md,Azure/apiops-cli,.github/workflows/issue-triage.md,Azure__apiops-cli__52e60173aa37/history.json,2,1,0,2026-06-24T20:38:58+00:00,2026-07-02T16:23:11+00:00,2026-08-04T11:24:39+00:00,40.61505787037037,7.822372685185186,32.792685185185185,7.822372685185186,7.822372685185186,2,2,217,0,217,7,0,7,1,0,0,0,0,2,0,0,1,0
Azure/AppConfiguration-KubernetesProvider:.github/workflows/issue-triage.md,Azure/AppConfiguration-KubernetesProvider,.github/workflows/issue-triage.md,Azure__AppConfiguration-KubernetesProvider__d7d8754fd15a/history.json,1,0,1,2026-03-05T06:35:15+00:00,2026-03-05T06:35:15+00:00,2026-08-04T11:24:39+00:00,152.20097222222222,0.0,152.20097222222222,,,1,1,120,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0
Azure/AppConfiguration:.github/workflows/issue-triage.md,Azure/AppConfiguration,.github/workflows/issue-triage.md,Azure__AppConfiguration__25b1aee20727/history.json,1,0,1,2026-03-05T10:04:48+00:00,2026-03-05T10:04:48+00:00,2026-08-04T11:24:39+00:00,152.05545138888888,0.0,152.05545138888888,,,1,1,90,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0
Azure/azure-dev:.github/workflows/extension-pr-labeler.md,Azure/azure-dev,.github/workflows/extension-pr-labeler.md,Azure__azure-dev__114a0180dc36/history.json,2,1,0,2026-05-20T17:36:39+00:00,2026-06-19T21:35:52+00:00,2026-08-04T11:24:40+00:00,75.74167824074074,30.166122685185186,45.57555555555555,30.166122685185186,30.166122685185186,2,2,75,15,90,10,15,25,0,0,1,0,0,2,0,0,1,0
Azure/azure-dev:.github/workflows/update-instructions-from-pr-reviews.md,Azure/azure-dev,.github/workflows/update-instructions-from-pr-reviews.md,Azure__azure-dev__825d9b0a6bfc/history.json,3,2,0,2026-06-17T20:00:51+00:00,2026-07-09T20:49:33+00:00,2026-08-04T11:24:41+00:00,47.64155092592593,22.033819444444443,25.60773148148148,11.016909722222223,2.065983796296296,3,2,305,16,321,12,16,28,1,0,1,0,0,3,0,0,2,0
Azure/Azure-Landing-Zones:.github/workflows/issue-triage.md,Azure/Azure-Landing-Zones,.github/workflows/issue-triage.md,Azure__Azure-Landing-Zones__b41b433ea1d2/history.json,8,7,0,2026-04-09T20:00:48+00:00,2026-07-27T08:19:40+00:00,2026-08-04T11:24:42+00:00,116.64159722222222,108.51310185185186,8.12849537037037,1.6976967592592593,3.934085648148148,6,3,416,98,514,151,98,249,5,0,2,0,0,4,4,0,3,4
Azure/azure-rest-api-specs:.github/workflows/hero-scenarios.md,Azure/azure-rest-api-specs,.github/workflows/hero-scenarios.md,Azure__azure-rest-api-specs__bdf5bad76d48/history.json,5,4,0,2026-04-08T17:13:27+00:00,2026-07-27T19:23:52+00:00,2026-08-04T11:24:42+00:00,117.7578125,110.09056712962963,7.66724537037037,2.4542534722222222,1.4181828703703703,5,2,81,6,87,38,6,44,2,0,2,0,0,5,0,0,4,0
Azure/azure-rest-api-specs:.github/workflows/sdk-generation-agent.md,Azure/azure-rest-api-specs,.github/workflows/sdk-generation-agent.md,Azure__azure-rest-api-specs__25aa2360323d/history.json,8,7,0,2026-02-19T21:56:45+00:00,2026-07-27T19:23:52+00:00,2026-08-04T11:24:42+00:00,165.5610763888889,157.8938310185185,7.66724537037037,6.1075,6.1075,7,4,280,121,401,77,121,198,3,1,3,0,0,8,0,0,7,0
Azure/azure-sdk-for-go:.github/workflows/issue-triage.md,Azure/azure-sdk-for-go,.github/workflows/issue-triage.md,Azure__azure-sdk-for-go__75f54fd0930f/history.json,3,2,0,2026-04-21T00:08:02+00:00,2026-07-07T16:30:14+00:00,2026-08-04T11:24:41+00:00,105.46989583333334,77.68208333333334,27.7878125,38.84104166666667,70.20835648148149,3,3,547,2,549,4,2,6,2,0,0,0,0,2,1,0,1,1
Azure/azure-sdk-for-go:.github/workflows/mgmt-review.md,Azure/azure-sdk-for-go,.github/workflows/mgmt-review.md,Azure__azure-sdk-for-go__255515ebf47a/history.json,3,2,0,2026-04-20T21:02:57+00:00,2026-06-30T05:08:04+00:00,2026-08-04T11:24:40+00:00,105.59841435185186,70.33688657407407,35.26152777777778,35.168443287037036,25.148587962962964,3,3,204,27,231,59,27,86,0,0,2,0,0,1,2,0,0,2
Azure/azure-sdk-for-java:.github/workflows/issue-triage.md,Azure/azure-sdk-for-java,.github/workflows/issue-triage.md,Azure__azure-sdk-for-java__f6d1c4fe13b6/history.json,1,0,1,2026-06-29T23:05:57+00:00,2026-06-29T23:05:57+00:00,2026-08-04T11:24:40+00:00,35.512997685185184,0.0,35.512997685185184,,,1,1,651,0,651,0,0,0,0,0,0,0,0,1,0,0,0,0
Azure/azure-sdk-for-js:.github/workflows/agent-observability.md,Azure/azure-sdk-for-js,.github/workflows/agent-observability.md,Azure__azure-sdk-for-js__c41e09b4eac0/history.json,4,3,0,2026-06-15T18:51:55+00:00,2026-06-25T20:11:44+00:00,2026-08-04T11:24:42+00:00,49.68943287037037,10.05542824074074,39.63400462962963,0.8641435185185186,9.169814814814815,3,1,204,1,205,2,1,3,3,0,0,0,0,3,1,0,2,1
Azure/azure-sdk-for-js:.github/workflows/archie.md,Azure/azure-sdk-for-js,.github/workflows/archie.md,Azure__azure-sdk-for-js__de929128541a/history.json,17,16,0,2026-03-24T21:46:48+00:00,2026-07-08T00:57:42+00:00,2026-08-04T11:24:47+00:00,132.56804398148148,105.13256944444444,27.435474537037038,2.4809837962962966,0.8363078703703704,14,5,193,16,209,74,16,90,14,1,1,0,0,15,2,0,14,2
Azure/azure-sdk-for-js:.github/workflows/dash.md,Azure/azure-sdk-for-js,.github/workflows/dash.md,Azure__azure-sdk-for-js__6926e36233b4/history.json,16,15,0,2026-03-24T18:51:23+00:00,2026-07-08T00:57:42+00:00,2026-08-04T11:24:48+00:00,132.68987268518518,105.25438657407408,27.43548611111111,2.9057060185185186,0.958125,13,5,244,16,260,122,16,138,13,1,1,0,0,14,2,0,13,2
Azure/azure-sdk-for-js:.github/workflows/dexter.md,Azure/azure-sdk-for-js,.github/workflows/dexter.md,Azure__azure-sdk-for-js__b4b6be41c405/history.json,17,16,0,2026-03-24T19:42:57+00:00,2026-07-08T00:57:42+00:00,2026-08-04T11:24:48+00:00,132.6540625,105.21857638888889,27.43548611111111,4.028998842592593,0.9223148148148148,14,5,201,16,217,70,16,86,15,0,1,0,0,15,2,0,14,2
Azure/azure-sdk-for-js:.github/workflows/docs-consistency-check.md,Azure/azure-sdk-for-js,.github/workflows/docs-consistency-check.md,Azure__azure-sdk-for-js__f2d19c977dcf/history.json,8,7,0,2026-02-25T21:55:38+00:00,2026-07-28T00:26:29+00:00,2026-08-04T11:24:45+00:00,159.56188657407407,152.10475694444443,7.457129629629629,12.004247685185184,61.9071412037037,6,4,225,35,260,172,35,207,6,0,1,0,0,7,1,0,6,1
Azure/azure-sdk-for-js:.github/workflows/issue-triage.md,Azure/azure-sdk-for-js,.github/workflows/issue-triage.md,Azure__azure-sdk-for-js__2855e1a8808a/history.json,8,7,0,2026-04-16T16:52:30+00:00,2026-07-08T00:57:42+00:00,2026-08-04T11:24:45+00:00,109.77239583333333,82.33694444444444,27.43545138888889,12.004247685185184,12.117650462962963,6,3,618,5,623,7,5,12,7,0,0,0,0,7,1,0,6,1
Azure/azure-sdk-for-js:.github/workflows/mgmt-guidance.md,Azure/azure-sdk-for-js,.github/workflows/mgmt-guidance.md,Azure__azure-sdk-for-js__9ebd8247e49b/history.json,8,7,0,2026-06-18T09:11:37+00:00,2026-07-13T01:15:45+00:00,2026-08-04T11:24:45+00:00,47.092453703703704,24.66953703703704,22.422916666666666,4.547534722222222,6.572800925925926,6,2,198,9,207,22,9,31,6,1,0,0,0,7,1,0,6,1
Azure/azure-sdk-for-js:.github/workflows/mgmt-review.md,Azure/azure-sdk-for-js,.github/workflows/mgmt-review.md,Azure__azure-sdk-for-js__e270cefb17b8/history.json,29,28,0,2026-03-17T17:07:02+00:00,2026-07-13T01:15:45+00:00,2026-08-04T11:24:54+00:00,139.7624074074074,117.33938657407407,22.423020833333332,2.489994212962963,0.40350694444444446,23,5,533,346,879,414,346,760,14,4,10,0,0,26,3,0,25,3
Azure/azure-sdk-for-js:.github/workflows/scribe.md,Azure/azure-sdk-for-js,.github/workflows/scribe.md,Azure__azure-sdk-for-js__705da3dc5158/history.json,16,15,0,2026-03-24T18:58:58+00:00,2026-07-08T00:57:42+00:00,2026-08-04T11:24:48+00:00,132.6846064814815,105.24912037037036,27.43548611111111,2.9057060185185186,0.9528587962962963,13,5,198,15,213,69,15,84,14,0,1,0,0,14,2,0,13,2
Azure/azure-sdk-for-js:.github/workflows/sentinel.md,Azure/azure-sdk-for-js,.github/workflows/sentinel.md,Azure__azure-sdk-for-js__89a5f6470a62/history.json,16,15,0,2026-03-24T18:57:04+00:00,2026-07-08T00:57:42+00:00,2026-08-04T11:24:49+00:00,132.6859375,105.25043981481481,27.435497685185187,2.9057060185185186,0.9541782407407408,13,5,219,16,235,69,16,85,14,0,1,0,0,14,2,0,13,2
Azure/azure-sdk-for-js:.github/workflows/tester.md,Azure/azure-sdk-for-js,.github/workflows/tester.md,Azure__azure-sdk-for-js__38368e2af7ea/history.json,16,15,0,2026-03-24T19:34:07+00:00,2026-07-08T00:57:42+00:00,2026-08-04T11:24:49+00:00,132.66020833333334,105.22471064814815,27.435497685185187,2.9057060185185186,0.9284490740740741,13,5,199,16,215,69,16,85,14,0,1,0,0,14,2,0,13,2
Azure/azure-sdk-for-js:.github/workflows/upgrade-agentic-workflows.md,Azure/azure-sdk-for-js,.github/workflows/upgrade-agentic-workflows.md,Azure__azure-sdk-for-js__5468e0a574cd/history.json,10,9,0,2026-06-09T16:48:01+00:00,2026-07-23T21:11:43+00:00,2026-08-04T11:24:47+00:00,55.775532407407404,44.183125,11.592407407407407,1.0216666666666667,2.151226851851852,7,2,240,192,432,30,192,222,5,2,2,0,0,9,1,0,8,1
